名稱,高度,等,TWD97緯度,TWD97經度,所在地
滴水山北峰,33.00 ,,25.09785206 ,121.76787633 ,瑞芳
雞心崙,763.00 ,,25.16513789 ,121.56766389 ,士林
大坑內山西南峰,100.00 ,,25.10858528 ,121.75839478 ,瑞芳
翠湖,80.00 ,,25.08722319 ,121.63137450 ,汐止
內溝,22.00 ,,25.08457581 ,121.62281717 ,內湖
聖明山,86.62 ,,25.08719483 ,121.61332278 ,內湖
懷恩隧道,70.18 ,,24.99571858 ,121.55203864 ,文山
祖眉坑,60.00 ,,24.92607714 ,121.40429006 ,三峽
月扇湖山,450.00 ,,24.95934033 ,121.66039500 ,石碇
南萬壽山,135.00 ,,25.10529600 ,121.79747842 ,瑞芳
炮子林,49.00 ,,24.98445164 ,121.57633981 ,文山
頂八煙,375.00 ,,25.18330522 ,121.58400017 ,金山
長興宮北山,60.00 ,,25.09818319 ,121.76109986 ,瑞芳
傑魚坑,85.00 ,,25.10765950 ,121.79097108 ,瑞芳
雍來礦場遺址,808.50 ,,25.16845797 ,121.56891317 ,士林
中崙尾庄,25.00 ,,24.98758153 ,121.56322353 ,文山
阿泉坑,30.00 ,,24.97392389 ,121.55331242 ,新店
七坑山,125.00 ,,25.09988850 ,121.78744747 ,瑞芳
鮕鮘坑山,116.00 ,,25.09086831 ,121.65084461 ,汐止
大坑內山,50.00 ,,25.11040744 ,121.76101603 ,瑞芳
烏石鼻,400.00 ,,24.48638786 ,121.84044528 ,蘇澳
世益石礦,161.00 ,,24.51763631 ,121.81873997 ,南澳
富貴山墓園,390.00 ,,25.19351981 ,121.59802286 ,金山
祥光寺後山,194.50 ,,24.98796939 ,121.59058944 ,文山
雙港子山東,570.00 ,,24.90325967 ,121.46571503 ,三峽
四分里山北,80.00 ,,25.03880472 ,121.59937958 ,南港
經國學院,70.00 ,,25.15066347 ,121.72869503 ,基隆中山
阿泉坑山西北峰,84.50 ,,24.97596100 ,121.56294767 ,文山
月眉國小後山,40.00 ,,25.12610139 ,121.75660153 ,基隆信義
四腳亭坑山,85.00 ,,25.11164494 ,121.77476625 ,瑞芳
嵌頭,145.00 ,,24.84245369 ,121.27035622 ,大溪
帽盒山北,615.00 ,,24.75096131 ,121.22907572 ,關西
金山,330.00 ,,24.76341864 ,121.22490606 ,關西
小溪洲山,210.00 ,,24.82591769 ,121.26763833 ,大溪
魚寮山,210.00 ,,25.05885203 ,121.81658439 ,瑞芳
內冷水坑山,100.00 ,,24.97264450 ,121.46239244 ,土城
茅仔嶺,170.00 ,,24.96341875 ,121.46207056 ,土城
牛埔頭山,277.00 ,,24.96763522 ,121.47937042 ,中和 土城
崙子山,143.00 ,,24.96508986 ,121.45285558 ,土城
清水石門山,195.00 ,,24.95761936 ,121.45422453 ,土城
永豐,65.00 ,,24.98061614 ,121.47405164 ,土城
港口,35.00 ,,25.09116567 ,121.66594436 ,七堵
鄉長厝山,107.00 ,,25.08477339 ,121.67005317 ,汐止 七堵
八連一坑,38.00 ,,25.08907439 ,121.64685933 ,汐止
華新山,100.00 ,,25.09696644 ,121.67286647 ,七堵
崇義高中,25.00 ,,25.07708289 ,121.66972356 ,汐止
獅子頭山北峰,97.00 ,,25.08846981 ,121.66112158 ,汐止
澳底北,22.00 ,,25.06056156 ,121.92647467 ,貢寮
澳底,18.00 ,,25.05532528 ,121.92354183 ,貢寮
新厝山,58.00 ,,25.05739072 ,121.91948339 ,貢寮
建安山西,30.00 ,,24.95617919 ,121.42846900 ,土城
建安山,78.00 ,,24.95544872 ,121.43128908 ,土城
石門內,210.00 ,,24.94122192 ,121.43067514 ,土城
三貂嶺,180.00 ,,25.05955178 ,121.82403244 ,瑞芳
粗坑山,300.00 ,,25.04746925 ,121.80101989 ,平溪
幼坑山,240.00 ,,25.05510236 ,121.81377489 ,平溪
雍來礦場遺址,770.00 ,,25.16837828 ,121.56725381 ,士林
七股,567.00 ,,25.18035719 ,121.57000714 ,士林
粗坑山東北,226.00 ,,25.05105972 ,121.80629969 ,平溪
西苧子園,267.00 ,,24.77040122 ,121.16504322 ,關西
老社寮,177.00 ,,24.76801569 ,121.19099728 ,關西
五寮崙,241.00 ,,24.85649147 ,121.35794214 ,三峽
隆盛山,150.00 ,,25.01036464 ,121.64960531 ,石碇
濕水子,86.00 ,,25.02715697 ,121.60541900 ,南港
坑子內,230.00 ,,25.09835375 ,121.80255369 ,瑞芳
磅磅子,5.00 ,,25.12196292 ,121.82548283 ,瑞芳
大區田山,570.00 ,,24.91320792 ,121.49401717 ,新店
攬翠湖,460.00 ,,24.91501444 ,121.50187506 ,新店
八分寮山北峰,70.00 ,,25.14347392 ,121.70820244 ,安樂
三層山,109.00 ,,25.14099958 ,121.69696136 ,安樂
十八羅漢洞,95.00 ,,25.13711461 ,121.75472633 ,基隆中正
東光,42.00 ,,25.13103164 ,121.76502167 ,基隆信義
崇法街,50.00 ,,25.13287872 ,121.76567789 ,基隆信義
獅腰,280.00 ,,24.64003631 ,121.00400594 ,南庄
大山,223.00 ,,24.65442019 ,121.00016300 ,三灣
南澳,25.00 ,,24.46313628 ,121.79546681 ,蘇澳 南澳
二坑,37.00 ,,25.16636722 ,121.67369492 ,萬里
大石壁坑山,197.00 ,,25.00329081 ,121.90499808 ,貢寮
南窩,393.00 ,,24.70410569 ,121.17163808 ,橫山
內灣山,411.00 ,,24.70600364 ,121.18543753 ,橫山
磚廠山,86.00 ,,25.16699428 ,121.68063233 ,基隆
萬順寮山,105.00 ,,25.00400664 ,121.60764675 ,深坑
大石壁坑山北峰,125.00 ,,25.00670519 ,121.90470600 ,貢寮
深坑,25.00 ,,25.00012347 ,121.61231328 ,深坑
中福,55.00 ,,25.16747681 ,121.67975214 ,萬里
獅尾山,300.00 ,,24.65046806 ,121.02182836 ,峨眉
龍門口,250.00 ,,24.63635189 ,121.01481292 ,南庄
六寮山,285.71 ,,24.64613294 ,121.02048831 ,峨眉
港子尾山西峰,89.00 ,,25.13243458 ,121.81391889 ,瑞芳
港子尾山,94.00 ,,25.13170600 ,121.81534200 ,瑞芳
瑞芳,55.00 ,,25.10909486 ,121.80122400 ,瑞芳
猴椅山北,518.00 ,,24.55494639 ,121.83371372 ,蘇澳
猴椅山東,330.00 ,,24.55205831 ,121.84322992 ,蘇澳
馬頭厝山,233.00 ,,25.00243119 ,121.38107828 ,龜山
新潮嶺,262.00 ,,25.00136581 ,121.37764700 ,龜山
大湖頂山,342.00 ,,24.99478622 ,121.37706131 ,龜山
張厝山,253.00 ,,24.99188592 ,121.36740319 ,龜山
新潮嶺,199.00 ,,24.99889806 ,121.37537047 ,龜山
茶專,210.00 ,,24.99925375 ,121.35967878 ,龜山
象山,183.00 ,,25.02635722 ,121.57546000 ,台北信義
六張犁,57.00 ,,25.01660017 ,121.56444194 ,台北大安
瑪南里,60.00 ,,25.10090758 ,121.68361594 ,七堵
港口山,193.00 ,,25.09890692 ,121.68872064 ,七堵
瑪陵尖西北峰,192.09 ,,25.11215906 ,121.69463572 ,七堵
瑪陵尖東北峰,175.71 ,,25.11232697 ,121.70689206 ,七堵
龍鳳山,100.00 ,,25.10364181 ,121.71455533 ,七堵
九份福山宮,363.98 ,,25.10817461 ,121.84712736 ,瑞芳
五坑,330.00 ,,25.03289458 ,121.69184931 ,石碇
肉板卡西峰,447.25 ,,25.04083794 ,121.71102083 ,汐止
大平林山東南峰,410.00 ,,25.04179892 ,121.81793958 ,平溪
大湖山,230.00 ,,25.02733183 ,121.62142592 ,南港
四分子,172.00 ,,25.02549286 ,121.61429253 ,南港
三坑,30.00 ,,25.12392397 ,121.74093072 ,基隆仁愛
中央坑山,300.97 ,,25.00300525 ,121.67604719 ,石碇
熊空,460.00 ,,24.85487269 ,121.46658356 ,三峽
大塊厝山,175.00 ,,25.06058697 ,121.84574553 ,雙溪
磺山溫泉北,440.00 ,,25.18935847 ,121.61468747 ,萬里
石厝坑山北峰,320.00 ,,24.86276994 ,121.31586325 ,復興
火燒寮山,490.00 ,,24.84967392 ,121.45439322 ,三峽
茄苳坑山,347.00 ,,24.86607500 ,121.31992936 ,大溪
石碇,130.00 ,,24.98913436 ,121.66321203 ,石碇
魚衡子,35.43 ,,25.00227814 ,121.59979219 ,文山
大溪墘,140.00 ,,25.00629800 ,121.68995589 ,石碇
山豬窟尖西北峰,194.00 ,,25.02829414 ,121.62870364 ,南港
山麻坑山,350.00 ,,24.86760764 ,121.32522794 ,復興
中埔山,240.00 ,,25.02171644 ,121.72362486 ,平溪
上石屯,98.00 ,,24.89450969 ,121.30100089 ,大溪
碧侯村,81.00 ,,24.47596492 ,121.78529789 ,南澳
石厝坑山西南峰,490.00 ,,24.85089314 ,121.30896492 ,大溪
永定坑山,248.14 ,,25.00623269 ,121.69973478 ,石碇
排寮,75.00 ,,25.00758439 ,121.66171675 ,石碇
七股,540.00 ,,25.18328983 ,121.57195467 ,士林
人面石山,87.00 ,,25.09396100 ,121.66601900 ,七堵
華新尖西南峰,129.00 ,,25.09934100 ,121.66970400 ,七堵
西勢外寮山,140.00 ,,25.09825100 ,121.68195400 ,七堵
港口山,193.00 ,,25.09890692 ,121.68872064 ,七堵
石獅山,140.00 ,,25.10717447 ,121.68912436 ,七堵
嚴放寺後山,82.00 ,,25.12459600 ,121.74043200 ,基隆仁愛
基隆山東,479.00 ,,25.11934300 ,121.85206446 ,瑞芳
基隆山東,493.00 ,,25.11986291 ,121.85284314 ,瑞芳
基隆山西峰,244.00 ,,25.11746451 ,121.84138370 ,瑞芳
基隆山西,237.00 ,,25.11721951 ,121.84060187 ,瑞芳
金瓜石山東峰,538.00 ,,25.09955297 ,121.84653500 ,瑞芳
小粗坑山,496.00 ,,25.10288402 ,121.83910998 ,瑞芳
粗坑口山,305.00 ,,25.09948692 ,121.83716781 ,瑞芳
草山東南,547.59 ,,25.09255425 ,121.87920263 ,貢寮
守硫營遺址,528.61 ,,25.17257960 ,121.58296720 ,金山
崁子腳,7.00 ,,24.86164200 ,120.95023300 ,竹北
下橫坑,231.32 ,,24.80239808 ,121.12713411 ,關西
明利,158.00 ,,23.70466104 ,121.41170600 ,萬榮
斗牛橋,28.00 ,,24.68686400 ,120.92399700 ,頭份
大營,71.00 ,,24.68000000 ,120.93931700 ,頭份
鼓山背,140.00 ,,24.63929200 ,120.98354200 ,三灣
埔頂,53.00 ,,24.56326200 ,120.75596800 ,西湖
上灣,95.00 ,,24.51659300 ,120.77460100 ,西湖
東畚箕湖山,483.00 ,,24.79996100 ,121.21824100 ,關西
十寮山,538.00 ,,24.80020700 ,121.22329600 ,龍潭 關西
蓬萊仙島山南,386.00 ,,24.80238710 ,121.24773972 ,龍潭 關西
新溪洲山南峰,390.00 ,,24.81394400 ,121.25938600 ,大溪
新柑坪,400.00 ,,24.81032700 ,121.27275200 ,復興
二層坪,360.00 ,,24.81894900 ,121.29216000 ,大溪
新柑坪碼頭,291.00 ,,24.80819200 ,121.29329900 ,復興
九讚頭,175.00 ,,24.71914300 ,121.13752200 ,橫山
烏溪大橋,82.00 ,,24.01573100 ,120.68688000 ,霧峰
竹子腳,16.00 ,,24.12179100 ,120.52754900 ,和美
小龜山南,80.00 ,,22.84929900 ,120.56485400 ,旗山
牛埔厝,68.00 ,,23.78121400 ,120.58189100 ,莿桐
福海農場,22.00 ,,22.48130000 ,120.57607300 ,新埤
七十分,119.00 ,,24.48626200 ,120.80425300 ,公館
岸角,38.00 ,,23.82505900 ,120.52781500 ,溪州
清水,101.00 ,,23.79280800 ,120.63538400 ,二水
華成紙廠,98.00 ,,23.79005600 ,120.63982700 ,二水
下橫坑,236.61 ,,24.80179969 ,121.12638661 ,關西
灣潭山,141.00 ,,24.94457008 ,121.53908897 ,新店
埤腹山,50.50 ,,24.98609000 ,121.54911000 ,文山
土地公坡,37.00 ,,25.00284600 ,121.55006300 ,文山
芳蘭山,126.00 ,,25.00881700 ,121.55253500 ,文山 台北大安
碧潭山西,206.00 ,,24.94894266 ,121.52638435 ,新店
外挖子山,113.00 ,,24.98167700 ,121.51453300 ,新店 中和
坑內山,424.00 ,,24.90418095 ,121.58743629 ,新店 石碇
九紀山鞍部,175.00 ,,24.90966600 ,121.60682800 ,石碇
車閂寮九股山,171.00 ,,24.92774000 ,121.62337000 ,石碇
吊白瀨崙西,194.00 ,,24.92902330 ,121.66795110 ,坪林
九芎坑山,451.00 ,,24.95525320 ,121.73440940 ,坪林
磨壁潭山,340.00 ,,24.94302800 ,121.72733100 ,坪林
炭坑子北,740.00 ,,24.03086700 ,120.87572400 ,國姓
上坪南,535.00 ,,24.04749200 ,120.87765400 ,國姓
吊神山,594.34 ,,24.29053222 ,120.82080686 ,台中東勢
白毛山北峰,"1,172.00 ",,24.16766700 ,120.92335300 ,和平
十文溪山,880.00 ,,24.19381700 ,120.98896400 ,和平
西谷關山北峰,"1,025.00 ",,24.20209700 ,120.99692800 ,和平
稍來步道起點,870.00 ,,24.20682280 ,121.00856220 ,和平
上谷關山北峰,914.00 ,,24.20888900 ,121.01482900 ,和平
上谷關山南南峰,978.00 ,,24.20490400 ,121.01627200 ,和平
枇杷城,740.00 ,,23.95480608 ,120.99258675 ,埔里
水頭谷山,"1,600.00 ",,23.90079900 ,121.02267600 ,南投仁愛
竹坑口,385.00 ,,24.03044800 ,120.85087100 ,國姓
番子公館山,564.00 ,,24.03458000 ,120.83867500 ,國姓
文文社山西北,892.00 ,,23.81108200 ,121.02506876 ,南投仁愛
種瓜坑,498.00 ,,23.97773515 ,120.88742668 ,國姓
姑姑山東,"1,178.00 ",,23.80858297 ,120.98889004 ,南投信義
柑子園南,460.00 ,,23.80216900 ,120.87054500 ,水里
雨社山,970.00 ,,23.80173722 ,120.89011978 ,水里
壽山尾,716.00 ,,24.01594200 ,120.91837822 ,埔里
大坪,450.00 ,,23.82973347 ,120.82402353 ,集集
松樹山南峰,662.00 ,,24.07034500 ,120.96284600 ,國姓
三角嶺東南峰,866.00 ,,24.04142300 ,120.96193000 ,南投仁愛 埔里
頂猴洞山,984.99 ,,24.03244092 ,120.97574283 ,南投仁愛 埔里
小埔山,611.61 ,,24.01455156 ,120.94112256 ,埔里
達來山西北峰,413.73 ,,22.71819914 ,120.66746983 ,三地門
三地門山南峰,755.24 ,,22.72947700 ,120.66137508 ,三地門
南萬山,520.00 ,,22.89678900 ,120.68611100 ,茂林
德德山西北峰,458.00 ,,22.91697994 ,120.69345122 ,茂林
田良井山前峰,728.00 ,,22.72287053 ,120.68572959 ,三地門
北內芎蕉,436.00 ,,23.12069958 ,120.61139367 ,甲仙
茅山,"1,049.08 ",,23.20862919 ,120.65114136 ,南化 那瑪夏
排剪山,"1,032.78 ",,23.14312286 ,120.71637306 ,甲仙
滾水子山,271.93 ,,22.99557908 ,120.58334253 ,杉林
新庄山,204.71 ,,22.98593194 ,120.56219561 ,杉林
竹寮巷山西南峰,155.00 ,,22.91609600 ,120.51379800 ,旗山
旗美山,188.00 ,,22.88922217 ,120.49554439 ,旗山
旗尾山,315.00 ,,22.89673969 ,120.49667650 ,美濃
二坡山,383.00 ,,22.92870200 ,120.63476400 ,六龜
大津,254.15 ,,22.87842017 ,120.64589356 ,三地門
舊庄山,353.00 ,,22.97394903 ,120.63784769 ,六龜
北旗尾南山,80.00 ,,22.88384536 ,120.49169483 ,旗山
虎頭山,90.00 ,,22.86542800 ,120.46927800 ,旗山
達來山北峰,405.00 ,,22.71960500 ,120.66674400 ,三地門
達來山,504.00 ,,22.71356017 ,120.67380972 ,三地門
塚子埔頂,441.61 ,,23.04515594 ,120.67186308 ,甲仙
荖濃山,469.45 ,,23.07092672 ,120.66769247 ,甲仙
囉囉埔山,693.23 ,,23.11676778 ,120.70715844 ,桃源
狗寮山,554.00 ,,22.95977839 ,120.62614497 ,六龜
東勢坑山,265.21 ,,22.93214731 ,120.60013203 ,美濃
石門,314.48 ,,22.96297850 ,120.60398328 ,美濃
竹頭山西北峰,381.77 ,,22.94783653 ,120.60930106 ,美濃
竹頭山西南峰,290.00 ,,22.94142500 ,120.60400600 ,美濃
笠山,180.00 ,,22.93419444 ,120.58508333 ,美濃
嶺頂,159.22 ,,23.23574489 ,120.44156286 ,六甲
石挾坑山,115.00 ,,23.20693500 ,120.38863900 ,六甲
坑仔內山,399.31 ,,23.19191983 ,120.45792003 ,楠西
蓬萊仙島山東北,280.00 ,,24.80810700 ,121.25169800 ,復興
石牛山東北,285.00 ,,24.80245800 ,121.26049000 ,復興
柑坪山西北峰,305.00 ,,24.81153500 ,121.26851100 ,復興
柑坪山北峰,420.00 ,,24.80943300 ,121.27299800 ,復興
長興,334.00 ,,24.80198800 ,121.31265400 ,復興
田美山,517.00 ,,24.79710400 ,121.32496500 ,復興
下奎輝,335.00 ,,24.79917500 ,121.33157800 ,復興
角板山,363.00 ,,24.81450900 ,121.34606100 ,復興
永和山,101.00 ,,24.66181200 ,120.92472700 ,頭份 三灣
鳳興山,171.00 ,,23.16852081 ,120.49736133 ,楠西
王萊仔山,281.00 ,,23.18020500 ,120.46521200 ,楠西
竹崙仔,360.00 ,,23.25443622 ,120.53214125 ,大埔
牛舌埔,491.74 ,,23.32183050 ,120.57379706 ,大埔
桃源山前峰,"1,118.00 ",,23.17263250 ,120.76129080 ,桃源
圳頭坑山,294.29 ,,23.08918372 ,120.55304761 ,南化
芒果坑山,270.00 ,,23.10756700 ,120.55923800 ,南化
茅山南峰,819.88 ,,23.19754372 ,120.64019461 ,南化
青潭,52.76 ,,24.94642670 ,121.54606890 ,新店
青潭尖東,305.34 ,,24.94394060 ,121.55854470 ,新店
青潭尖東東,329.13 ,,24.94400010 ,121.56093930 ,新店
五郎寮山東北,480.06 ,,24.95484100 ,121.62188650 ,石碇
五郎寮巷,489.91 ,,24.95361930 ,121.62866130 ,石碇
十股寮,556.97 ,,24.95082700 ,121.64143670 ,石碇
風露嘴山,576.67 ,,24.95136490 ,121.64527180 ,石碇
風露嘴,626.90 ,,24.95124330 ,121.64797870 ,石碇
鷹子頂,"1,001.13 ",,24.90101361 ,121.79764375 ,坪林 頭城
鷹子頂雷達站,980.00 ,,24.89961147 ,121.79413318 ,坪林
粽串尖東南,670.00 ,,24.90990600 ,121.48991800 ,新店
粽串尖,728.00 ,,24.91174622 ,121.48825953 ,三峽
粽串尖東,674.00 ,,24.91176900 ,121.49034150 ,新店
粽串尖東北,670.00 ,,24.91365600 ,121.49085200 ,新店
大區田山,730.00 ,,24.91733917 ,121.49243978 ,新店
大區田山北,630.00 ,,24.92081400 ,121.49387300 ,新店
五尖峰景觀台,575.00 ,,24.92923865 ,121.49844035 ,新店
碧潭山西,170.00 ,,24.94841360 ,121.52576937 ,新店
碧潭山南,110.00 ,,24.94801453 ,121.53456660 ,新店
灣潭山,141.00 ,,24.94457008 ,121.53908897 ,新店
面桶寮古道鞍部,350.76 ,,25.14696655 ,121.65131310 ,萬里 七堵
五指山西,612.48 ,,25.13057120 ,121.60632630 ,士林 萬里
頂山,767.63 ,,25.14869022 ,121.59378086 ,士林 萬里
玉桂嶺鞍部,320.00 ,,24.99769324 ,121.72174933 ,石碇
鑽石峰東,768.00 ,,24.97252154 ,121.70957202 ,坪林
南勢坑山,757.00 ,,24.96993500 ,121.70411500 ,石碇
大格門鞍部,601.00 ,,24.95281330 ,121.66623100 ,石碇
粗坑崙東,662.00 ,,24.95137600 ,121.65618000 ,石碇
小格頭,492.08 ,,24.95200900 ,121.63263020 ,石碇
冷飯坑山,125.00 ,,25.00585595 ,121.64547326 ,石碇
三界山西,340.00 ,,25.15558239 ,121.67429854 ,七堵
紅龍山東南,121.25 ,,25.12687200 ,121.72946800 ,安樂
長命山西南,148.45 ,,25.12144100 ,121.76190000 ,基隆信義
石硿子古道鞍部,388.00 ,,25.00121600 ,121.77225700 ,雙溪
枋山坑山南,650.00 ,,24.98442900 ,121.77482900 ,坪林
獅頭山北,80.00 ,,25.08816230 ,121.65531340 ,汐止
桃源谷西南,520.00 ,,24.96314764 ,121.88878298 ,貢寮 頭城
桃源谷東北,480.00 ,,24.97013136 ,121.89950184 ,貢寮 頭城
桃源谷頂,542.00 ,,24.96700566 ,121.89713554 ,貢寮 頭城
尪子嶺鞍部,430.00 ,,24.96161652 ,121.86735724 ,雙溪
後寮仔嶺,448.00 ,,24.99018305 ,121.82608634 ,雙溪
柑腳山,614.72 ,,24.98921781 ,121.80614606 ,雙溪
枋山坑山,676.29 ,,24.98674533 ,121.77548069 ,雙溪 平溪 坪林
石硿子古道鞍部,381.00 ,,25.00151800 ,121.77249200 ,雙溪
盤山坑古道,466.00 ,,24.99450600 ,121.76457200 ,雙溪
九分坑山,300.77 ,,25.04193300 ,121.89048519 ,雙溪
三分二,507.00 ,,24.93832765 ,121.84606402 ,雙溪 頭城
三方向山,625.00 ,,24.96372163 ,121.86112236 ,雙溪 頭城
小竹坑山,550.82 ,,24.80999311 ,121.22941628 ,龍潭
犁頭山,156.61 ,,24.82130358 ,121.04559017 ,新埔
月桃窩古道鞍部,185.00 ,,24.81438600 ,121.06426310 ,新埔
石頭坑,237.06 ,,24.80299869 ,121.07392264 ,新埔 芎林
水坑廣山,235.43 ,,24.79419550 ,121.09323319 ,新埔
雞寮坑山,468.00 ,,24.76487000 ,121.14196000 ,芎林
東獅頭山,463.00 ,,24.74385100 ,121.19668000 ,關西 橫山
帽盒山,837.64 ,,24.74140400 ,121.22600469 ,尖石 關西
馬武督山,"1,021.69 ",,24.75415194 ,121.26137350 ,關西 尖石
外鳥嘴山,"1,354.00 ",,24.76544986 ,121.29286169 ,關西
內鳥嘴山,"1,748.71 ",,24.73076036 ,121.29850297 ,復興 尖石
李棟山,"1,914.46 ",,24.69265842 ,121.30363236 ,復興 尖石
石麻達山,"1,942.12 ",,24.62494342 ,121.24990453 ,尖石
霞山,"2,166.98 ",,24.60184322 ,121.21796106 ,尖石 五峰
石鹿大山,"2,233.69 ",,24.56127331 ,121.19368247 ,五峰 尖石
結城山,"2,475.47 ",,24.50724619 ,121.17845939 ,五峰 泰安
比林山,"1,812.03 ",,24.54104119 ,121.08076358 ,五峰 南庄
五峰鳥嘴山,"1,550.98 ",,24.58082336 ,121.07527031 ,五峰 南庄
五指山,"1,061.69 ",,24.64131811 ,121.09616381 ,五峰 橫山 北埔
北五指山,662.91 ,,24.67957417 ,121.08639700 ,竹東 北埔
崩崁山,252.24 ,,24.74207867 ,121.06308944 ,竹東
冷洽水山,167.36 ,,24.74014058 ,121.01625736 ,寶山
印斗山,113.00 ,,24.78506600 ,120.97122500 ,新竹東區
湳坑山東北,110.00 ,,24.64413609 ,120.91432530 ,三灣
東興小份,157.89 ,,24.65986300 ,120.93472700 ,三灣
東北坑山,192.63 ,,24.64683600 ,120.93354100 ,三灣
四十二分山,820.00 ,,24.62690800 ,121.04056500 ,南庄
陸隘寮山,850.00 ,,24.61768850 ,121.05510836 ,南庄 北埔
加里山東南,"1,873.00 ",,24.50169411 ,121.02349455 ,南庄
仙山南,809.00 ,,24.53257799 ,120.95155470 ,南庄 北埔
福南山,834.98 ,,24.56085542 ,120.96282350 ,獅潭
神桌山北,659.00 ,,24.59041019 ,120.97778971 ,南庄 北埔
細湖頂山西南,547.00 ,,24.60694282 ,120.98589040 ,南庄 北埔
大湖嶺,525.00 ,,24.61355757 ,120.99339933 ,南庄 北埔
象山南峰,424.00 ,,24.61999621 ,120.99435378 ,南庄
老銃櫃步道,157.00 ,,24.63179300 ,120.94831400 ,三灣
金巢北山,"1,639.64 ",,24.38952749 ,121.71358050 ,南澳
金巢山,"1,725.38 ",,24.36830092 ,121.71827550 ,南澳
多加屯山前峰,"2,723.00 ",,24.36939239 ,121.37540817 ,宜蘭大同 和平
小雪山前峰,"2,897.00 ",,24.29588500 ,121.04753700 ,和平
觀音石山北北峰,"1,110.00 ",,23.93752000 ,120.82892300 ,中寮
茶葉改良場,822.00 ,,23.87607200 ,120.91422600 ,魚池
三育基督學院,640.00 ,,23.90750600 ,120.93597100 ,魚池
三育基督學院,640.00 ,,23.90564600 ,120.93591300 ,魚池
內湖山,853.00 ,,23.87125000 ,120.92766667 ,魚池
貓蘭山東北,929.71 ,,23.87870346 ,120.91133563 ,魚池
卜吉山,"1,312.00 ",,23.84637500 ,120.94994000 ,魚池 南投信義
內茅埔山,"1,141.05 ",,23.69779767 ,120.86632233 ,南投信義
新鄉山,"1,452.00 ",,23.63478628 ,120.85431478 ,南投信義
內樹皮山,"1,765.75 ",,23.66069897 ,120.76977800 ,鹿谷
鳳凰山鞍部,"1,607.00 ",,23.67775957 ,120.80803237 ,鹿谷
田頭山,890.00 ,,23.71095199 ,120.76439702 ,鹿谷
新厝山,200.02 ,,23.68940378 ,120.61789339 ,古坑
阿拔泉山,"1,021.82 ",,23.54467078 ,120.59679322 ,梅山
大坑山,"1,025.79 ",,23.49912561 ,120.61065625 ,竹崎
篤鼻山,"1,422.86 ",,23.52199033 ,120.64659042 ,竹崎
頭凍山,"1,286.39 ",,23.39580936 ,120.60494328 ,番路 中埔
番路山,794.00 ,,23.42460350 ,120.60169269 ,番路
觀音石山,"1,015.00 ",,23.54753204 ,120.59468402 ,梅山
滴水山,282.68 ,,23.26050722 ,120.42468689 ,柳營 東山
埔尾,375.89 ,,23.44627120 ,120.59487797 ,番路
蘇厝山,119.81 ,,23.37077869 ,120.46444903 ,白河
坎頭山,841.12 ,,23.26590117 ,120.50449722 ,東山
一尖山,820.00 ,,23.25013055 ,120.49658566 ,東山
龜子山,255.13 ,,23.23705300 ,120.46747856 ,東山
竹宅山,114.25 ,,23.17041736 ,120.38718442 ,官田
三見山,164.86 ,,23.16600108 ,120.39912922 ,大內
南竹高崙北峰,533.17 ,,23.22348264 ,120.47692425 ,楠西
竹頭山,519.39 ,,23.23145298 ,120.53134800 ,楠西
三腳南山,"1,187.20 ",,23.24059783 ,120.59246247 ,大埔 南化
西阿里關山,973.18 ,,23.18296086 ,120.64119136 ,南化 甲仙
